SourateID,Sourate,VerseID,Verse
2,NAG WA,124,"Te Fàttalikul, Ibraayma ba ko Boroomam nattoo ciy ndigal, mu matal leen, Mu ne ko : " Def Naa la njiit ci nit ñi ". - Ibraayiima ne ko : " [Defal ko] it samay sët ". Mu ne ko : " Sama kóllare du ma ci boole way-tooñ ña de "."
2,NAG WA,125,"Te Fàttalikul, ba ñu defee Néeg ba muy delluwaayub nit ñi ak barabub kóolute. Nangeen def Màqaama Ibraayma barabub jullikaay. Ñu kóllarante ak Ibraayma ak Ismaayla Neleen : " Nangeen sellal Sama Néeg bi ngir ñi koy wër, ak ñi fay toog, di fa rukkoo ak di fa sujjóot."
2,NAG WA,126,"Te Fàttalikul, Ba Ibraayma waxee ne : " Yaw sama Boroom, defal dëkk bii muy dëkkub jà mm [bu am kóolute], te Nga xéewale ciy meññent ñi gëm Yàlla ak Bis-pénc ba, ci waa dëkk bi ", Yàlla ne ko : " Ak ku weddi it danaa ko xéewale ci diir bu gàtt, ba noppi Danaa ko wéyal ci mbugalum Safara. Ndaw delloowaay bu bon ! "."
2,NAG WA,127,"Te Fàttalikul, Ba Ibraayma ak Ismaayla di yékkati ndéttalu néeg ba : " Yaw suñu Boroom nangul ñu, Yaw dey Kuy dégg nga, Kuy xam nga."
2,NAG WA,128,"Yaw suñu Boroom ! Def ñu ñuy ñaari way-wommatu jëm ci yaw. Te nga def ci suñuy sët askan wu wommatu jëm ci Yaw te nga won ñu suñu jaamuwaay, boole ca jéggal ñu. Yaw dey Boroom bi, Yaa di Jéggalaakoon bi, di Jaglewaakoon bi."
2,NAG WA,129,"Yaw suñu Boroom ! Yónneel ci ñoom Yonent bu bokk ci ñoom, bu leen di jàngal say laaya, di leen xamal Téere ba aki xereñe, te di leen sellal Yaw Aji-not ji, Aji-xereñ ji!"
2,NAG WA,130,"Ana kan mooy bañ diinay Ibraayma, kudul ku kannasu ? ñun dey tànn nañu ko ci àddina ; te moom, bu àllaaxiraa it, mu bokk ca ña gëna yiw."
2,NAG WA,131,"[Fàttalikuleen] Ba ko Boroomam nee : " Wommatul ", Mu ne : " Wommatunaa jëm ci Boroom àddina bi "."
2,NAG WA,132,"Ibraayma dénk na ay doomam solo sa, ak Yanqóoba, neleen: " Yéen samay doom, Yàllaa leen tànnal diine de, buleen dee ludul na fekk ngeen wommatu jëm ca Yàlla ! " ."
2,NAG WA,133,"walla sax fekkee woon ngeen ba dee ga dikkalee Yanqooba te mu ne ay domam: " ana lan ngeen di xala jaamu sama ginnaaw " ? - Ñu ne : " Danañu jaamu Yàlla sa Boroom tey Yàllaay say baay Ibraayma, Ismaayla ak Isaaqa, di jenn Yàlla doŋŋ te ñun way-wommatu lañu, jëm ci Moom "."
2,NAG WA,134,"Woowa xeet jàll na, añe jëfam, yéen itam ngeen añe seeni jëf. Te bu Bis baa, du yéena leen di layal ñoom ca lañu defoon."
2,NAG WA,135,"Ñuy wax naan : " Doonleen Yaxuud walla Nasaraan, kon dey ngeen gindiku ". - Neel : " Dée wallaay, diinay Ibraayma ma wéetaloon Yàlla te bokkut ca way-bokkaale ya "."
2,NAG WA,136,"Neeleen : " Gëm nañu Yàlla ak li ñu wàcce ci ñun [Alxuraan], ak li ñu wàcce woon ca Ibraayma ak Ismaayla ak Isaaqa ak Yanqóoba ak ca sët ya, ak lañu joxoon Muusaa ak Iisaa, ya ñu joxoon Yonent ya, mu bawoo ca seen Boroom : duñu xajal kenn ci seen diggante. Te ñun way-jébbalu lañu jëm ci Yàlla "."
2,NAG WA,137,"Bu ñu gëmee Alxuraan kem ni ngeen ko gëmee, kon gindiku nañu. Ñoom Yaxuud yi ak Nasaraan yi, bu ñu dummóoyoo rekk daldi dugg ci féewoo ! Yàlla dana la leen fegal. Moom mi di Aji-dégg, di Aji-xam ji."
2,NAG WA,138," " Loolu cuubug Yàllaa ! Te ana kan moo gëna ra fet Yàlla ag cuub ? ñun dey way-jaamu ko lañu "."
2,NAG WA,139,"Neel : " Ndax dangeen di dàggasanteek ñun ci Yàlla suñu Boroom, di seen Boroom ? ñu moom suñu jëf, ngeen moom seen jëf ! Te ñun nag way-sellalal Ko lañuy doon."
2,NAG WA,140,"Am dañuy wax ne : Ibraayma, Ismaaxi ila ak Isaaqa ak Yanqóoba ak sët ya ay Yaxuud lañu woon walla Nasaraan ? " - Neeleen : " Ndax yéena gën xam walla Yàlla ? " - Waay-waay ana kan moo dàqa tooñ kiy nëbb seede sa nekk fa moom te bawoo fa Yàlla ? Te dey Yàlla sàgganeewul li ngeen di jëf de."
2,NAG WA,141,"Woowale xeet wéy na di añe jëfam. Yéen itam dangeen añe seeni jëf. Te kenn duleen laaj ana ñoom lañu doon def."
2,NAG WA,142,"Nit ñu kannasu ñi danañu wax ne: " Waa ñii, lu leen wëlbati fabe leen ci xible gi ñu daan jublu ? " - Neel : " Yàllaa moom Penku moom Sowu. Mooy gindi ku ko soob jëme ko ca yoon wu jub wa "."
2,NAG WA,143,"Noonu lañu leen defe xeet wu digg-dóomu ngir ngeen doon seedey nit ñi, Yonent bi itam doon seede ci yéen. Xibla gi nga nekk nag defewuñu ko ludul mën caa xame kay topp Yonent bi ak ka koy dummóoyu. Mu doonoon lu diis, ludul ci ña nga xam ne Yàlla gindi na leen. Te Yàlla de, sànk seen ngëm taxu koo jóg, ndax moom Yàlla ku ñeewant la, Jaglewaakoon la ci nit ñi."
2,NAG WA,144,"Gis Nañu la ni ngay wëlbatee sa xar-kanam, di téen ci asamaan. Danañu la méngalee jubluwaay boo gëram. Kon jubaleel sa xar-kanam jëmale ko ca Jàkka ju ñu wormaal ja. Fu ngeen mëna nekkati, nangeen ko jublu. Te sax, ñañu joxoon Téere ba [Ñoñ-téere] xam nañu xéll ne mooy dëgg gi bawoo ca seen Boroom. Te Yàlla du sàggane li ñuy jëf de."
2,NAG WA,145,"Boo indiloon, ñoñ-téere, kéemaan gu mu mëna doon, du tax ñu topp sa jubluwaay ! Yaw itam du yaay topp seen xibla ; ñoom ci seen biir sax, kenn du ca topp xibla moroomam. Yaw nag boo toppee seeni bànneex ginnaaw ba la xam-xam bu leer dikkalee, kon de ca tooñkat ya ngay bokk."
2,NAG WA,146,"Ña ñu joxoon Téere, xam nañu ko ni ñu xame seeni doon. Dafa fekk ne amna ci ñoom kurél bu xam dëgg ba noppi di ko nëbb !"
2,NAG WA,147,"Dëgg, ca sa Boroom la bawoo. Bul bokk mukk ci werentekat yiy sikki-sàkka."
2,NAG WA,148,"Xeet bu nekka am jublukaayam. Nangeen njëkkante ci jëf yu baax, yu yiw. Fu ngeen fi mëna nekk nag, Yàlla danaleen dajale yéen ñepp ca Bis-pénc ba, Yàlla mën na lu nekk."
2,NAG WA,149,"Foo demati, jëmëleel sa kanam ca jàkka juñu wormaal ja ca Màkka. Looloo di dëgg de. Te Yàlla du sàgganee li ngeen di jëf."
2,NAG WA,150,"Foo mëna demati, jëmaleel sa kanam ca Jàkka juñu wormaal ja ca Màkka. Fu ngeen mëna nekk, nangeen ca jëmale seeni kanam [jublu], ndax nit ñi baña am aw lay ci seen kaw, kudul ñiy tooñ. Te buleen leen ragal ; ragal-leen Ma, man Yàlla, ngir Ma mottali sama xéewal ci yéen ak itam ndax ngeen gindiku !"
2,NAG WA,151,"Noonu, Lañu yónnee ci yéen Yonent bu bokk ci yéen buy jàng ci yéen laaya ya, di leen sellal, di leen xamal Téere ba ak Xereñ ga te di leen xamal itam lu ngeen xamul woon."
2,NAG WA,152,"Fàttalikuleen Ma, Ma fàttaliku leen. Santleen Ma te buleen ma weddi."
2,NAG WA,153,"Éy yéen ñi gëm [Jullit ñi] ! Nangeen dimbandikoo ci muñ ak julli. Yàlla ànd na ak way-muñ ña."
2,NAG WA,154,"Buleen wax ne ñi ñu rey ci yoonu Yàlla dañuy dee de. Ña ngay dundu te yéguleen ko."
2,NAG WA,155,"Danaa leen farala nattoo lennat ci am tiit, xiif ak wàññikug ay al al, aki bakkan aki meññent. Waaye bégalal ñi koy muñ,"
2,NAG WA,156,"ña nga xam ne, saa su leen tiis dalee dañu naan : " Yàllaa ñu moom te ca Moom Yàlla lañuy dellu "."
2,NAG WA,157,"Gaa ñooña am nañu njéggal gu bawoo ca seen Boroom, ak yérmaande ; te ñoo di ña gindiku tigi."
2,NAG WA,158,"Safaa ak Marwa bokk nañu ci màndargay jaamukaayu Yàlla yi. Ku aj Màkka walla mu Umra, du aay ci moom mu jaabante seen diggante ñoom ñaar. Ku coobarewu te jëf lu baax, lu yiw, na xam ne Yàlla gërëmaakoon la, Aji-xam la."
2,NAG WA,159,"Ña nga xam ne dañuy nëbb lañu wàcce ci ag leeral ak ug njub ginnaaw ba ñu ko biralalee nit ñi ca Téere ba, ñooña Yàlla danaleen rëbb, rëbbkat ya itam danaleen rëbb"
2,NAG WA,160,"ludul ña ca tuub, yéwénal te leeral : ñooña Danaa leen jéggal Man Yàlla. Te Man maay Jéggalaakoon bi, di Jaglewaakoon bi."
2,NAG WA,161,"Ña weddi te dee ci kéefar, ñooña rëbbum Yàlla ak Malaaka ya ak nit ñépp dana dal ci seen kaw."
2,NAG WA,162,"Dañuy béel ca rëbb moomu ; kenn duleen ko woyafalal, kenn duleen ko yeexalal."
2,NAG WA,163,"Seen Yàlla jii, jenn Yàlla rekk la. Amul jeneen yàlla ju dul moom, mooy xéewal bindéef yi ci yërmaandeem ci àddina, di Jaglewaakoonu yërmaandeem jullit ña ca àllaaxira."
2,NAG WA,164,"Nit ñiy jëfandikoo seeni xel, war naa doy sëkk kéemaan ci ñoom, ni Yàlla binde asamaan yi ak suuf si, jëllasanteb guddi ak bëcc ëg, gaal yiy daw ci géej ci luy njariñi nit ñi, ak li Yàlla wàcce ci ndox mu bawoo asamaan, mu nàndal ca suuf si ginnaaw ba mu wowee, mu tasaare ca kaw suuf si ay meññeef, walbatim ngelaw leek niir yi nekk diggante asamaan ak suuf."
2,NAG WA,165,"Amna ci nit ñi ñ uy jaamu xërëm bàyyi Yàlla, soppleen ni ñu soppee Yàlla. Ña gëm ñoo gëna tar cofeel ci Yàlla. Ay boo gisoon ña weddi, naka lañuy janook mbugal ma, xam xéll ne kàttan ba kàttan jeex Yàllaa ko am te Yàlla ku tar mbugal la !"
2,NAG WA,166,"[Bu Bis-pénc baa] ba ñañu toppoon deñtalu ca ña leen toppoon ndax te gis nañu mbugal ma, la leen boole woon lépp daggatoo !"
2,NAG WA,167,"Ña toppe woon, daldi ne : " Ay ! bu ñu delluwaatoon àddina! Danañu deñtalu ci ñoom kem ni ñu deñtaloo ci ñun " - Noonu la leen Yàlla doon wane seeni jëf ; mu di ag yàqule ca seen kaw te duñu génn Safara."
2,NAG WA,168,"Yéen nit ñi ! Lekkleen ci li nekk ci suuf si, dagan, teey ; te buleen topp jéegoy Séytaane moom seenub noon la bu bir."
2,NAG WA,169,"Li mu leen di digal moo di ag mbon ak ug caay-caay ak ngeen di wax ci Yàlla lu ngeen xamul."
2,NAG WA,170,"Bu ñu leen nee : " Toppleen li Yàlla wàcce ", ñu ne : " ñun kay lañu miin [di ko jaamu, baaxu maam ya] lañuy topp. " - Moo ndax ! Seen baay ya doonuñu woon ñu dul xalaat, ñu dul gindiku ?"
2,NAG WA,171,"Ña we ddi dañu mel ni ay mala yoo xam ne kàddu duñu ca dégg ludul coow la. Ñu tëx lañu, gumba, luu, duñu xel-lu."
2,NAG WA,172,"Ey yéen ñi gëm ! Lekkleen ci yi teey ci luñu leen wërsëgal. Te ngeen sant Yàlla, su fekkee moom ngeen di jaamu."
2,NAG WA,173,"La mu araamal [tere] mooy médd, dereet, yàppu mbaam-xuux ak lañu tuddu keneen kudul Yàlla [ba ñu koy rey]. Ku ñàkk pexe nag ci ludul beew walla jéggi dayo, du am bàkkaar ci xettaliku [ci yooyu], Yàlla Jéggalaakoon la."
2,NAG WA,174,"Ña nga xam ne dañuy nëbb la Yàlla wàcce ca téere ba jaaye ko njëg gu néew, ñooña Safara lañuy lekk ca seeni biir. Bu Bis-pénc baa, Yàlla du wax ak ñoom, duleen sellal. Te am nañu mbugal mu tar."
2,NAG WA,175,"Ñooña ñooy jaay njub weccee ko ak réer, jaay njéggal wecee ko ak mbugal. Ñooñu ana kan moo leen gëna mëna dékku Safara?"
2,NAG WA,176,"Loola la muy tegtale moo di Yàllaa wàcce Téere ba ci dëkk; te ña nga xam ne dañoo wuute ca Téere ba, ña nga cig féewoo gu sore."
2,NAG WA,177,"Mbaax [topp Yàlla] du rekk jubale sa kanam Penku walla Sowu. Waaye mbaax mooy nga gëm Yàlla, Bis bu mujj ba, Malaaka ya, Téere ba ak Yonent ya, te alal ak ni mu neexee ci xol, nga di ko jox ña la jege, jirim yi, way-ñàkk ñi, doxandéem yi, ñay yalwaan ngir loru, jaam bu bëgga jotu, [batey mbaax mooy] taxawal julli, di génne asaka. Te di mottali kóllare fu mu ko fasantee tey muñ tiis yeek naqar yi, ak tolluwaay yi, diggante yu metti yi, gaa ñooñu ñoo dëggal, ñoo ragal Yàlla !"
2,NAG WA,178,"Éy yéen ñi gëm ! Digal nañu leen ci ku rey nit : gor ya fay gor, jaam ya fay jaam, jigéen fay jigéen. Waaye koo xam ne mbokkam ba ale na ko, nañu topp ci njekk mu fay dëyya ca namu rafetee. Loolu ag woyafal la gu tukkee ca seen Boroom ak yérmaande. Ku jalgati ginnaaw loolu, dana am mbugal mu metti."
2,NAG WA,179,"Am ngeen ci feyyu googu dundu [gu yokku], yéen ñi ame xel, ndax Yàlla ngeen di moytandiku."
2,NAG WA,180,"Digaleef na leen, ku bokk ci yéen te dee dikkal ko te fekk mu am alal ju muy bàyyi ginnaaw, [na def] ab dénkaane bu jëm ci ñaari waajuram ak ay jegeñaaleem cig njekk. Muy lu yell ci kaw ñi ragal Yàlla."
2,NAG WA,181,"Ku dégg ndénkaane boobu ba noppi soppiku, bàkkaar boobu dafay tegu ca kaw ña ko soppi.Yàlla ku xam la, kuy dégg la."
2,NAG WA,182,"Koo xam ne ragal na ca aji-dénkaan ja jeng, mu jubbanti ko rafetal diggante way-dono ya, du ca am bàkkaar, Yàlla ab Jéggalaakoon la te ab Jaglewaakoon la !"
2,NAG WA,183,"Éy yéen ñi gëm!, farataaleef na ci yéen koor, kem ni ñu ko farataalee woon ca ña leen fi jiitu woon, ndaxtelee ngeen [mën caa am] ragal Yàlla,"
2,NAG WA,184,"ay bis yu ñuy lim. Ku wopp ci yéen mbaa mu nekk ci tukki, na ko fey ci yeneeni bis. Ñi nga xam ne àttanuñu koor, nañu jote ci : jox ñam way-ñàkk ña. Ku coobarewu ci jëfi yiw, mu nekkal la fa ; ngeen woor nag moo gën ci yéen ; Cëy boo leen xamoon !"
2,NAG WA,185,"Weeru koor, ci la Alxuraan wàcc di njub ci nit ñi, ak faramfàcce diggante dëgg aki fen ci njub. Képp ku teewe ci yéen weer wi, na ko woor ! Ku wopp walla mu nekk ci tukki, na fey yeneeni bis. - Yàlla jàppandal na leen te bëggaluleen ag jafeel, nangeen matal lim ba te màggal Yàlla ndaxtelee ngeen [jéema delloo Yàlla njukkal], sant Ko."
2,NAG WA,186,"Saa su la samay jaam laajee lu jëm ci Man, Neeleen Man ku jegeñ laa : Ku Ma woo dinaa ko wuyu, saa su ma woowee. Nañu sàkku Ma wuyu leen te nañu ma gëm ndaxtelee ñu jub, gindiku."
2,NAG WA,187,"Dagan na ci yéen ngeen di jote ak seeni soxna ci guddiy weeru koor ; ñoom malaan lañu ci yéen, yéen itam malaan ngeen ci ñoom. Yàlla xamna ne dangeen daan wuruj seen bopp. Mu jéggal leen, jéllale. Kon léegi nangeen jonjonteek ñoom, te ngeen sàkku ci li leen Yàlla dogalal ; te na ngeen lekk di naan ba ba ngeen di mëna ràññee wëñ gu weex ak gu ñuul ci fajar gi. Ngeen dale fa mottali koor gi ba guddeeti. Buleen jonjook ñoom fekk yéena ngi wéet ci jàkka yi di jaamu Yàlla. Loolu deytali Yàlla la : buleen ko jéggi. Noonu la Yàlla di biralee ay laayaam ndaxtelee ñu ragal Yàlla."
2,NAG WA,188,"Buleen lekk seeni alal ci seeni diggante cig neen, te buleen cay ger àttekat ya ngir mëna labaj ba lekk ci alali nit ñi, ci bàkkaar te xam ko [xéll]."
2,NAG WA,189,"Danañu la laaj ci terutel weer yi - Neeleen : " Ay takkukaayu waxtu lañu ci nit ñi ak nattukaayi aj Màkka. Te mbaax [mbaaxu Yàlla] du tekki duggu kër jaare ko ñoot ya [ginnaaw]. Waaye mbaax [jaamu Yàlla] moo di dugge kër ca buntu ya àndak ragal Yàlla. Ay waay ragal-leen Yàlla ndaxtelee ngeen texe ! "."
2,NAG WA,190,"Xeexleen ci yoonu Yàlla ak ña leen di xeex, te buleen jéggi dayo di tooñ Yàlla. Yàlla dey soppul ñay jalgati !"
2,NAG WA,191,"Reyleen leen, fu ngeen fi dajeek ñoom ; Nangeen leen génne fa ñu leen génne woon : [Sànje] moo gëna tar reyaate. Buleen xeex ak ñoom fa Màkka ndare du ñoom ñoo leen fa songu. Bu ñu leen fa songee nag, reyleen leen. Loolu mooy peyub yéefër yi."
2,NAG WA,192,"Bu ñu génnee ci kéefar ga nag, Yàlla ab Jéggalaakoon la, ab Jaglewaakoon la."
2,NAG WA,193,"Nangeen xeex ak ñooña ba sànje dootul am, diinay Yàlla rekk taxaw fi. Bu ñu bàyyee sànje nag, ku toppati ñu nekkalko ca ak moom."
2,NAG WA,194,"Weer wuñu wormaal [Araamal], tere ku ca xeex, dañu koy feyee ak weer wuñu wormaal ! - Yu ñu wormaal ya dañuy feyante -. Ku leen ca tooñ, feyyuleen kem la mu leen tooñ. Te nange en ragal te xamleen ne Yàllaa ngi ànd ak ñi ko ragal."
2,NAG WA,195,"Nangeen di joxe alal ci yoonu Yàlla. Te buleen sànni seen bopp ci alkaande. Te nangeen di rafetal. Yàlla nag sopp na ñay rafetal."
2,NAG WA,196,"Nangeen matal Aj ak Umra ngir Yàlla. Bu amee lu leen gaar, tere leena mottali seen aj, nangeen rey ëdyu ca na mu yombee ci yéen. Te buleen wat seeni bopp, ba ëdyu ba àgg ca barabam. Ku wopp ci yéen walla mu am lor ju ko gaar ci boppam, na jotu ci saraxe walla mu woor walla mu rey gàtt. Bu ngeen nekkee ci kóolute, naka ku bëgg xéewu ci Umra booleek Aj, la ko yomb ci ëdyu te jàppandi lay def. Su amul ëdyu mu woor ñetti fan ca aj ga, mottali juróom-ñaari fan bu delloo fa mu dëkkoon, muy fukki fan yu mat sëkk. Looloo war ku dëkkul ci wetu Jàkka jañu wormaal [Màkka]. Te nangeen ragal Yàlla. Te xam ne Yàlla mbugalam tar na."
2,NAG WA,197,"Aj ci ay weer yu ñu xam lañu koy def. Ku dugg ci aj, bumu sëy, bumu def lu ñaaw, bumu dàggasante ca biir aj ga. Lu ngeen def ci lu baax Yàlla xam na ko. Nangeen yóbbalu ; te yóbbal bi gën mooy ragal Yàlla. Ragal-leen Ma, yéen woroom xel yi !"
2,NAG WA,198,"Aayul ci yéen ngeen sàkku wërsëg. Bu ngeen bàyyikoo Arafaat, nangeen tudd seen Boroom, fa Musdalifa. Tudduleen Ko, fàttalikuleen Ko kem na Mu leen gindee, fekk la ko jiitu ngeen doonoon ñu réer."
2,NAG WA,199,"Topp, ngeen wéy [yéen waa Màkka] bëbb yéen itam fa nit ña bëbbee, jéggaluleen Yàlla. Yàlla Jéggalaakoon la te Jaglewaakoon la."
2,NAG WA,200,"Bu seen aj jeexee, nangeen di tuddu Yàlla kem na ngeen daan tuddee seeni maam, walla sax tuddiin wu gëna tar. Amna ci nit ñi ñuy wax ne : " Yaw suñu Boroom! May ñu àddina kese ! " - te duñu fàggu dara ngir àllaaxira."
2,NAG WA,201,"Amna ci ñoom kuy wax ne : " Yaw suñu Boroom ! Defalnu xéewal ci àddina, ak ca àllaaxira ; te fegalnu mbugalum Safara ! "."
2,NAG WA,202,"Ñooña amna ñu yool ca lañu sàkku. Te Yàlla ku gaaw la ci xayma [waññi, màndaxe]."
2,NAG WA,203,"Nangeen di fàttaliku Yàlla ci ay bis yuñu lim. Ku yàkkamti ba def ko ci ñaari fan du ca am bàkkaar, kay toog fa [Munaa] ñetti fan du ca am bàkkaar ci ku ragal Yàlla. Ragal-leen Yàlla te ngeen xam ne dees na leen fang [Jiital/gur-gur] jëme ci Moom."
2,NAG WA,204,"Amna ci nit ñi seeni wax dalay yéem lool, ci dundug àddina ndax day seedeloo Yàlla la nekk ca xolam, ndekeyoo moom xulóowaale la bu pànk, bu yées."
2,NAG WA,205,"Bu nee wërëñ rekk tàmbalee yàq ci kaw suuf, di alag mbay mi ak jur gi te Yàlla bëggul ag yàq."
2,NAG WA,206,"Te Bu ñu ko nee : " Ragalal Yàlla ", mu jomlu sax ci bàkkaar rekk, Safara dana ko doy ag pey, te bon na, lal ba ko fay xaar !"
2,NAG WA,207,"Amna ci nit ñi ñuy jaay seen bakkan ngir sàkku ngërëmul Yàlla. Yàlla dey Aji-ñeewant la ci jaamam ñi."
2,NAG WA,208,"Éy yéen ñi gëm ! Dugguleen yéen ñépp ci Islaam, te buleen topp yoonu Séytaane, moom seenub noon la bu bir."
2,NAG WA,209,"Bu ngeen tarxiisee, ginnaaw ba ngeen amee faramfàcce gu leer nàññ, xamleen ne Yàlla ku màgg kàttan la te ku xereñ la."
2,NAG WA,210,"Moo ndax dañuy xaar ba Yàlla dikkal leen [ak mbugal] ci keri niir yi ak Malaaka yi, fekk àtteef na mbir ya ba noppi ? Te mbir yépp ca Yàlla lañuy dellu."
2,NAG WA,211,"Laajal Banii-Israayiila ñaata yoon lañu leen indil ay kéemaan yu leer nàññ ! Képp ku soppi xéewali Yàlla ginnaaw ba mu ko jotee na xam ne, Yàlla ku tar mbugal la."
2,NAG WA,212,"Ña nga xam ne dañoo weddi, doyloo nañu dundug àddina ak ub taaram, ba tax ñuy yejji ña gëm. Waaye ña ragal Yàlla ñoo leen di gënu demiin bu Bis-pénc baa. Ndax Yàlla dana wërsëgal ku ko soob ci lu àndul ak natt."
2,NAG WA,213,"Nit ñépp wenn xeet lañu woon. Yàlla yónni ay Yonent yuy bégle di xuppe; wàcceloon na leen ay Téere ci dëgg ngir ñu àtte diggante nit ñi ci seeni bejoo. Te ña ko ca jot doŋŋ ñoo ca juuyoo, ginnaaw ba mu le eree ca ñoom nàññ, te juuyoo googu doonut ludul mbewte ! Yàlla mooy saytu ña ko gëm, mu gindi leen ci seenug juuyoo ci dëgg. Yàlla mooy gindi ku ko soob jëme ko ci yoon wu jub xocc wa."
2,NAG WA,214,"Am dangeena jort dugg Àjjana te dajuleen lu toll ni la ñi leen jiitu dajoon ? Ñoom dajoon nañu ay tar-tari jamono ak ñàkk ; ak tiitaange ba ab Yonent ak gaa ña mu àndal daanañu wax ne : " Kañ la ndimbalu Yàlla di ñëw xettali ñu ? " - Xamleen ne ndimbalu Yàlla lu jege la."
2,NAG WA,215,"Danañu la laaj : " Lan lañu wara joxe ci alal ? " - Neel : " Li ngeen di joxe na jëm ci seeni ñaari waajur, ak seeni jegeñaale, ak jirim yi, way-ñàkk ñi, ak doxandeem yi. Lu ngeen def ci lu baax, Yàlla xam na ko "."
2,NAG WA,216,"Farataal nañu ci yéen xare te bëgguleen ko. Amaana, ngeen bañ mbir te fekk na moo baax ci yéen. Amaana it ngeen bëgg mbir te fekk na baaxul ci yéen. Yàlla xam na te yéen xamuleen."
2,NAG WA,217,"- Danañu la laaj lu jëm ci weer wuñu wormaal, ku ca xeex. - Neel : " Xeex ca bàkkaar bu rëy la, ak tere nit ñi ñu dugg ci diine, ak jàkka juñu wormaal ja, ak génne ña nekk [Màkka] moo gëna rëyati fa Yàlla ci bàkkaar. Te fitna [sànja] moo gëna màgg rey. " yéefër ya duñu deñ di xeex ak yéen, ba ba ñu leen di génne ci diine. Seeni jëf sippiku na àddina ak àllaaxira. Te ñooña ñoo di waa Safara : te dañu fay béel."
2,NAG WA,218,"Ña gëm ak ña gàddaay tey jixaad [xeex] ci yoonu Yàlla, mën nañoo yaakaar yërmaandey Yàlla. Te Yàlla Jéggalaakoon la, Jaglewaakoon la."
2,NAG WA,219,"- Danañu la laaj lu jëm ci sàngara ak wure. Neel : " Ñoom ñaar bàkkaar bu rëya nga ca ak njariñi nit ñi ; waaye, la cay bàkkaar ca ñoom ñaar moo ëpp fuuf njariñ ya ". Danañu la laaj : " Lan lañu wara joxe ci alal? " Neel : " Aw des. ". Noonu la leen Yàlla di leeralee laaya ya ndaxtelee ngeen di xalaat"
2,NAG WA,220,"ci àddina ak ca àllaaxira ! Te da nañu laaj lu jëm ci jirim yi. Neel : " Yéwénalal-leen [ba seeni alal mëna yokk]. Moo gën bu ngeen jaxasoo ak ñooñu, aayul ndax seeni mbokk lañu ci diine ". Yàlla xàmmee na ñiy yàq ak ñiy defar. Te bu sooboon Yàlla mu sonnal leen. Moom Yàlla moo not lépp, moo xereñ."
2,NAG WA,221,"Buleen takk soxna jigéen ñuy bokkaale li feek gëmuñu, jaam bu jigéen bu gëm moo gën jigéen [ju ñuy tuddeeb sang] juy bokkaale, doontale yéem na leen. Buleen may jabar góor ñuy bokkaale, jaam bu góor moo gën góor [gu ñuy tuddeeb sang] guy bokkaale, doontale yéem na leen. Ñooña dañuy woote jëme Safara ;Yàlla moom di woote jëme Àjjana ak ug njéggal, ci ndigalam. Te dana leeral ay laayaam nit ña ndax ñu fàttaliku [seen Boroom] !"
2,NAG WA,222,"- Danañu la laaj lu jëm ci mbërëg. - Neel : " Moom sobe la. Deeleen beru jigéen ña bu ñu nekkee ci mbërëg, buleen jege ba bañuy laab. Suñu laabee, ngeen duggeleen fa Yàlla digle ndax Yàlla sopp na ñay tuub, sopp na itam ñay laabal seen bopp "."
