verseID,canon_order,book,chapter,startVerse,endVerse,verseText
GN7_4,002_007_004,GEN,7,4,4,"Ndax kat li feek juróom ñaari fan dinaa wàcce taw ci kaw suuf diiru ñeent fukki guddi ak ñeent fukki bëccëg, ba far ci àddina mboolem mbindeef mu ma sàkk. "
GN7_5,002_007_005,GEN,7,5,5,Nóoyin daldi def la ko Aji Sax ji sant lépp. 
GN7_6,002_007_006,GEN,7,6,6,"Bi mbënn miy ñëw ci àddina, booba fekk na Nóoyin am juróom benni téeméeri at. "
GN7_7,002_007_007,GEN,7,7,7,"Nóoyin dugg na ca gaal ga, ànd ak ay doomam ak soxnaam ak soxnay doomam ya, ngir mucc ca ndoxu mbënn ma. "
GN7_8,002_007_008,GEN,7,8,8,Rab yu set yi ak yi setul ak picc yi ak yiy raam 
GN7_9,002_007_009,GEN,7,9,9,"ànd nañu ak Nóoyin, dugg ca gaal ga, def ñaar-ñaar, góor ak jigéen, ni ko Yàlla sante Nóoyin. "
GN7_10,002_007_010,GEN,7,10,10,"Ba juróom ñaari fan wéyee nag, ndoxu mbënn ma agsi ci kaw suuf. "
GN7_11,002_007_011,GEN,7,11,11,"At ma Nóoyin amee juróom benni téeméeri at, ca fukki fan ya ak juróom ñaar ca ñaareelu weer wa, kera la bëti ndox ya ne jàyy, jóge xóotey géej, bunti ndoxi asamaan ne kulbét, mu ne yureet, "
GN7_12,002_007_012,GEN,7,12,12,taw biy sottiku ci suuf diiru ñeent fukki guddi ak ñeent fukki bëccëg. 
GN7_13,002_007_013,GEN,7,13,13,"Keroog bés boobu la Nóoyin ànd aki doomam yu góor, Sem ak Xam ak Yafet, ak soxnaam ak ñetti soxnay doomam yooyu, ñu dugg ca gaal ga, "
GN7_14,002_007_014,GEN,7,14,14,"àndandook rabu àll yépp, lu ci nekk ak wirgoom, ak jur gépp, lu ci nekk ak wirgoom, ak lépp luy raam ci kaw suuf, lu ci nekk ak wirgoom, ak lépp luy naaw, lu ci nekk ak wirgoom, muy picc mbaa boroomi laaf. "
GN7_15,002_007_015,GEN,7,15,15,"Lépp luy boroom bakkan def na ñaar-ñaar, ànd ak Nóoyin, dugg ca gaal ga, "
GN7_16,002_007_016,GEN,7,16,16,"mboolem xeetu mbindeef rekk, di góor ak jigéen, ni ko ko Yàlla sante. Ci kaw loolu Aji Sax ji ne ràpp buntu gaal gi, gannaaw bi Nóoyin duggee. "
GN7_17,002_007_017,GEN,7,17,17,"Mbënn ma nag di wal ci àddina diiru ñeent fukki fan. Ndox ya di yokku, gaal gay jóg, ba tëmb, tiim suuf lu sore. "
GN7_18,002_007_018,GEN,7,18,18,"Ma ngay gën di yokku, tey baawaan ci kaw suuf, ba gaal ga tëmb, di dem ca kaw ndox ma. "
GN7_19,002_007_019,GEN,7,19,19,"Ndox ma di walangaan, ba mëdd tund yu kawe ya fépp fu asamaan tiim. "
GN7_20,002_007_020,GEN,7,20,20,"Muy yokku, di yokku, ba gëna kawe tund ya lu mat fukki xasab ak juróom. "
GN7_21,002_007_021,GEN,7,21,21,"Mboolem mbindeef mu daan dox ci kaw suuf dee na ca. Picc yi ak jur gi ak rabi àll yi ak lépp luy raam ci kaw suuf dee na, ñoom ak nit ñépp. "
GN7_22,002_007_022,GEN,7,22,22,Mboolem mbindeef muy boroom bakkan ci kaw suuf a bokk dee. 
GN7_23,002_007_023,GEN,7,23,23,"Luy dund ci àddina daldi sànku, ba nit ak jur ak luy raam ak luy naaw— lépp la Aji Sax ji raafal ci àddina. Nóoyin rekk a des, moom ak ña àndoon ak moom ca gaal ga. "
GN7_24,002_007_024,GEN,7,24,24,Ndox mi nag di wal-wali ci kaw suuf diirub téeméeri fan ak juróom fukk. 
GN8_1,002_008_001,GEN,8,1,1,"Ci biir loolu Yàlla xalaat na Nóoyin ak li mu nekkal ci gaal gi, di rabi àll yi ak jur gi. Yàlla daldi yebal ngelaw, mu wal kaw suuf, ba ndox yi wàcc. "
GN8_2,002_008_002,GEN,8,2,2,"Bëti ndox ya ca xóote ya dafa taxaw, bunti ndoxi asamaan tëju, taw bi dal. "
GN8_3,002_008_003,GEN,8,3,3,"Ci kaw loolu ndox mi taa ci suuf di wàññiku. Bi téeméeri fan yi ak juróom fukk matee nag, ndox ma gëna néew. "
GN8_4,002_008_004,GEN,8,4,4,"Ba juróom ñaareelu weer wa amee fukki fan ak juróom ñaar, gaal gaa nga teereji tundi Araraat. "
GN8_5,002_008_005,GEN,8,5,5,"Ndox may wàññiku rekk ba ca fukkeelu weer wa. Keroog ba fukkeelu weer wa teroo, ca la njobbaxtali tund ya tàmbalee feeñ. "
GN8_6,002_008_006,GEN,8,6,6,"Teg nañu ca ñeent fukki fan, Nóoyin doora ubbi poroxndoll, ba mu sàkkaloon gaal ga, "
GN8_7,002_008_007,GEN,8,7,7,"daldi yebal ab baaxoñ, muy naaw, di dem ak a dikk, ba ndox mi fendi ci kaw suuf. "
GN8_8,002_008_008,GEN,8,8,8,"Mu teg ca yebal pitax, ba xam ndax ndox mi ci suuf fer na. "
GN8_9,002_008_009,GEN,8,9,9,"Teewul pitax ma gisul fenn fu mu tag, ndax ndox mi muur na suuf sépp. Mu délsi nag fa moom ca gaal ga. Nóoyin tàllal loxoom, jàpp ko dugal ci biir fi wetam. "
GN8_10,002_008_010,GEN,8,10,10,"Négandiku na juróom ñaari fan, doora yebalaat pitax ma. "
GN8_11,002_008_011,GEN,8,11,11,"Ba mu délsee ca ngoon, indaalewul lu moy xobu oliw wu tooy wu keppe ca sàll wa. Nóoyin xam ne ndox mi taa woon ci suuf, fer na. "
GN8_12,002_008_012,GEN,8,12,12,"Mu négati juróom ñaari fan, bàyyiwaat pitax ma. Boobu yoon nag délsiwaatul ca moom. "
GN8_13,002_008_013,GEN,8,13,13,"At ma Nóoyin amee juróom benni téeméeri at ak benn, keroog benn fanu weer wa jëkk, ndox ma taa woon ca suuf daldi fendi. Nóoyin ubbi kubeer ga, xool, ba gis ne kaw suuf sépp wow na. "
GN8_14,002_008_014,GEN,8,14,14,"Keroog ñaar fukki fan ak juróom ñaar ca ñaareelu weer wa, ca la suuf si doora wow koŋŋ. "
GN8_15,002_008_015,GEN,8,15,15,Ba loolu amee Yàlla ne Nóoyin: 
GN8_16,002_008_016,GEN,8,16,16," Génnal gaal gi, yaak sa soxna ak say doom ak say soxnay doom. "
GN8_17,002_008_017,GEN,8,17,17,"Génnewaaleel lépp luy xeetu mbindeef mu ngeen àndal: picc yi ak bàyyima yi ak luy raam, ñu fulandiwu ci kaw suuf, daldi giir te bare. "
GN8_18,002_008_018,GEN,8,18,18,"Nóoyin daldi génn, moom aki doomam ak soxnaam ak soxnay doomam ya. "
GN8_19,002_008_019,GEN,8,19,19,"Rabi àll yi ak luy raam ak luy naaw ak luy dox ci kaw suuf— lépp génne ca gaal ga, lu ci nekk ak wirgoom. "
GN8_20,002_008_020,GEN,8,20,20,"Naka la Nóoyin génn, daldi sàkkal Aji Sax ji sarxalukaay, màggale ko ko. Mu sàkk nag ci mboolem rab wu set ak mboolem picc mu set, jébbal Yàlla ca sarxalukaay ba, muy saraxu rendi-dóomal. "
GN8_21,002_008_021,GEN,8,21,21,"Ci kaw loolu xetug jàmm gillee ca sarax sa, yéeg fa Aji Sax ja. Booba la wax ci xolam ne: Dootuma rëbb suuf mukk ndax nit, doonte ba muy ndaw lay dale xinte lu ñaaw ci xolam. Dootuma boole fàdd mukk lépp luy dund, nii ma ko defe. "
GN8_22,002_008_022,GEN,8,22,22,"Li feek suuf di suuf, dootu jiwooy dakk mbaa ngóob, te du sedd aku tàngoor, du nawet it mbaa noor, mbaa guddeek bëccëg. "
GN9_1,002_009_001,GEN,9,1,1,"Ci kaw loolu Yàlla barkeel Nóoyin aki doomam ne leen: Giirleen te bare, ba fees àddina. "
GN9_2,002_009_002,GEN,9,2,2,"Mboolem rabi àll yi ak njanaawi asamaan ak ndëgmeent yi ci suuf, ak jëni géej yépp, dinañu leen ragal lool. Teg naa leen ci seeni loxo. "
GN9_3,002_009_003,GEN,9,3,3,"Man ngeena dunde boroom bakkan yooyu yépp. Jagleel naa leen bindeef yooyu yépp, ni ma leen jagleele woon gàncax. "
GN9_4,002_009_004,GEN,9,4,4," Waaye buleen lekk yàpp wu ànd ak deret, ndaxte dund a ngi ci deret. "
GN9_5,002_009_005,GEN,9,5,5,"Seen dundu nit itam, mu ngi ci seen deret, kon kat, képp ku tuur seen deret dinaa ko ko topp. Te it mala mu ci rey nit dinaa ko ko topp, ni may toppe nit. Dinaa topp ku nekk deretu moroomam. "
GN9_6,002_009_006,GEN,9,6,6,"Ku tuur deretu nit, na nit tuur deretam, ngir melokaanu boppam la Yàlla sàkke nit. "
GN9_7,002_009_007,GEN,9,7,7,"Yeen nag, giirleen te bare, fulandiwu ci kaw suuf te fees ko. "
GN9_8,002_009_008,GEN,9,8,8,"Yàlla nag wax Nóoyin ak doomam, yi mu àndal, ne leen: "
GN9_9,002_009_009,GEN,9,9,9," Bés niki tey fasal naa sama bopp kóllëre sama diggante ak yeen ak seen askan, "
GN9_10,002_009_010,GEN,9,10,10,"fas ko it sama diggante ak mboolem mbindeef mu ngeen àndal, muy picc akug jur mbaa rabi àll— lépp daal lu génnandoo ak yeen ci gaal gi, di lépp luy dund ci kaw suuf. "
GN9_11,002_009_011,GEN,9,11,11,"Ni may faseek yeen kóllëre nii la: Deesatul boole bindeef yépp, faat ci mbënn mukk. Du menn mbënn mu deeti faagaagal àddina. "
GN9_12,002_009_012,GEN,9,12,12,"Yàlla neeti: Kóllëre gi may fas ak yeen ak mboolem mbindeef mu ànd ak yeen, day sax ba fàww te liy màndargaam mooy lii: "
GN9_13,002_009_013,GEN,9,13,13,"def naa sama xon ci niir yi, muy màndargaal kóllëre, gi dox sama diggante ak àddina. "
GN9_14,002_009_014,GEN,9,14,14," Saa su ma dajalee niir yi ci jaww ji, ba xon gi feeñ ci niir yi, "
GN9_15,002_009_015,GEN,9,15,15,"damay daldi xalaataat kóllëre, gi ma fas sama digganteek yeen ak mboolem xeeti bindeef, su ko defee ndox dootu sabab mbënn muy faagaagal lépp luy dund. "
GN9_16,002_009_016,GEN,9,16,16,"Xon gi day nekk ci biir niir yi, ma di ko gis, di xalaat kóllëre, gi ma fas fàww, sama diggante, man Yàlla, ak mboolem xeetu mbindeef mu nekk ci kaw suuf. "
GN9_17,002_009_017,GEN,9,17,17,"Ci kaw loolu Yàlla ne Nóoyin: Loolu mooy màndargaal sama kóllëre, gi ma fas ak mboolem mbindeef mu nekk ci kaw suuf. "
GN9_18,002_009_018,GEN,9,18,18,"Doomi Nóoyin yu góor, yi génne ci gaal gi, ñooy: Sem, Xam ak Yafet; Xam mooy baayu Kanaan. "
GN9_19,002_009_019,GEN,9,19,19,"Ñooñu ñooy ñetti doomi Nóoyin yu góor, te ci ñoom la àddina sépp soqikoo. "
GN9_20,002_009_020,GEN,9,20,20,Nóoyin ab beykat la woon. Mu nekk nag ci njëmbatum reseñ. 
GN9_21,002_009_021,GEN,9,21,21,"Mu am bés mu naan biiñ, ba màndi, tëdd ci xaymaam, daldi sàgganu. "
GN9_22,002_009_022,GEN,9,22,22,"Ba loolu amee Xam, baayu Kanaan, gis céri baayam, génn waxi ko Sem ak Yafet ca biti. "
GN9_23,002_009_023,GEN,9,23,23,"Sem ak Yafet ànd, jël malaan, teg ko ci seeni mbagg, doxe gannaaw ba agsi, doora sàng seen céri baay. Dañoo dummóoyu, ba gisuñu seen céri baay. "
GN9_24,002_009_024,GEN,9,24,24,"Màndite ma giif, Nóoyin yewwu, daldi yég ni xale bi def ak moom. "
GN9_25,002_009_025,GEN,9,25,25,"Ba mu ko defee mu ne: Yal na Kanaan torox, bay jaamu jaami doomi ndeyam. "
GN9_26,002_009_026,GEN,9,26,26,"Mu dellu ne: Cant ñeel na Aji Sax ji, Yàllay Sem, yal na Kanaan dib jaamam. "
GN9_27,002_009_027,GEN,9,27,27,"Yal na Yàlla lawal askanu Yafet, dëël ko ci xaymay Sem, te Kanaan di seen jaam. "
GN9_28,002_009_028,GEN,9,28,28,"Gannaaw ba mbënn ma wéyee, Nóoyin dundaat na ñetti téeméeri at ak juróom fukk (350). "
GN9_29,002_009_029,GEN,9,29,29,"Nóoyin dund na juróom ñeenti téeméeri at ak juróom fukk (950), doora faatu. "
GN10_1,002_010_001,GEN,10,1,1,"Askanu doomi Nóoyin mooy lii. Gannaaw ba mbënn ma wéyee, Sem ak Xam ak Yafet am nañu ay doom. "
GN10_2,002_010_002,GEN,10,2,2,Doomi Yafet yu góor ñii la: Gomeer ak Magog ak Madéy ak Yawaan ak Tubal ak Meseg ak Tiraas. 
GN10_3,002_010_003,GEN,10,3,3,"Doomi Gomeer yu góor di Askenas, Rifaat ak Togarma. "
GN10_4,002_010_004,GEN,10,4,4,Doomi Yawaan yu góor di Elisa ak Tarsis ak Kitim ak Dodanim. 
GN10_5,002_010_005,GEN,10,5,5,"Ñi sosoo ci ñoom ñoo law ca wàllaa géej, meññ nag ay xeet ci seeni suuf, xeet wu ci nekk ak làkkam, def it ay làng ci seen biiri xeet. "
GN10_6,002_010_006,GEN,10,6,6,Doomi Xam yu góor ñoo di ñii: Kuus ak Misrayim ak Puut ak Kanaan. 
GN10_7,002_010_007,GEN,10,7,7,Doomi Kuus yu góor di Seba ak Awila ak Sabta ak Raama ak Sabteka. Doomi Raama yu góor di Saba ak Dedan. 
GN10_8,002_010_008,GEN,10,8,8,"Kuus moom itam jur Namróot, ki jëkk di jàmbaar ju siiw ci kaw suuf, "
GN10_9,002_010_009,GEN,10,9,9,"mu doonoon rëbbkat bu maga mag. Looloo waral ñu naan: Mbete Namróot, rëbbkat bu maga mag ba. "
GN10_10,002_010_010,GEN,10,10,10,"Dëkk yiy péeyi nguuram ñoo di: Babel ak Ereg ak Akàdd ak Kalne, gi ci réewu Sineyaar. "
GN10_11,002_010_011,GEN,10,11,12,"Ca réew mooma la Namróot jóge dem Asur, sanc dëkk bu mag boobee di Niniw, ak dëkk yooyee di Reyobot Ir ak Kala, ba Resen, gi ci diggante Niniw ak Kala. "
GN10_13,002_010_013,GEN,10,13,13,Misrayim nag mooy maami Luddeen ñi ak Anameen ñi ak Leyabeen ñi ak Naftuyeen ñi 
GN10_14,002_010_014,GEN,10,14,14,"ak Pataruseen ñi ak Kasluyeen, ñooñee waa Filisti bàyyikoo ca seen réew; ak it Kaftoreen ñi. "
GN10_15,002_010_015,GEN,10,15,15,"Kanaan moo taawloo Sidon, teg ca Ett, "
GN10_16,002_010_016,GEN,10,16,16,te mooy maami Yebuseen ñi ak Amoreen ñi ak Girgaseen ñi 
GN10_17,002_010_017,GEN,10,17,17,"ak Eween ñi ak Arkeen ñi ak Sineen ñi, "
GN10_18,002_010_018,GEN,10,18,18,ak Arwàddeen ñi ak Semareen ñi ak Amateen ñi. La ca tegu làngi Kanaan tasaaroo. 
GN10_19,002_010_019,GEN,10,19,19,"Kemu suufas Kanaaneen ña, mu ngi tàmbalee Sidon, jaar weti Gerar, dem ba Gasa, wuti Sodom ak Gomor ak Atma ak Ceboyim, daldi teeri Lesa. "
GN10_20,002_010_020,GEN,10,20,20,"Ñooñu ñooy askani Xam, askan wu ci nekk ak làngam ak làkkam, di ay xeet ci seeni réew. "
GN10_21,002_010_021,GEN,10,21,21,"Sem, miy magu Yafet, jur na moom itam ay doom yu góor. Mooy maami Eber ak askanam. "
GN10_22,002_010_022,GEN,10,22,22,Doomi Sem yu góor ñii la: Elam ak Asur ak Arpagsàdd ak Ludd ak Aram. 
GN10_23,002_010_023,GEN,10,23,23,Góor ñi Aram jur ñii la: Uus ak Xuul ak Geter ak Maas. 
GN10_24,002_010_024,GEN,10,24,24,"Arpagsàdd jur Sela, Sela jur Eber; "
GN10_25,002_010_025,GEN,10,25,25,"Eber moom, jur ñaari doom yu góor, kenn ki tudd Peleg (mu firi Séddlikoo), ndaxte ci jamonoom àddina dafa séddlikoo woon. Rakku Peleg mooy Yogtaan. "
GN10_26,002_010_026,GEN,10,26,26,Yogtaan a jur Alamodàdd ak Selef ak Asarmawet ak Yera 
GN10_27,002_010_027,GEN,10,27,27,ak Adoram ak Usal ak Digla 
GN10_28,002_010_028,GEN,10,28,28,ak Obal ak Abimayel ak Saba 
GN10_29,002_010_029,GEN,10,29,29,ak Ofir ak Awila ak Yobab. Ñooñu ñépp di doomi Yogtaan yu góor. 
GN10_30,002_010_030,GEN,10,30,30,"Ña nga dëkkoon ca wàllu Mesa, ga wuti Sefar, di diiwaanu tund ya ca penku. "
GN10_31,002_010_031,GEN,10,31,31,"Ñooñoo askanoo ci Sem, askan wu ci nekk ak làngam ak làkkam, di ay xeet ci seeni réew. "
GN10_32,002_010_032,GEN,10,32,32,"Làngi doomi Nóoyin yu góor a ngoogu, làng gu nekk ak askanam, ñu diy xeet. Ci ñoom la xeet yépp jóge tasaaroo ci kaw suuf, gannaaw ba mbënn ma wéyee. "
GN11_1,002_011_001,GEN,11,1,1,"Ca ndoorte la nag waa àddina sépp a bokkoon wenn làkk, seeni wax di benn. "
GN11_2,002_011_002,GEN,11,2,2,"Bi nit ñi toxoo, jëm penku, dañoo gis ag joor ci réewu Sineyaar, ñu sanc fa. "
GN11_3,002_011_003,GEN,11,3,3,"Ñu ne: Ayca nu defar ay móol yu ñu lakk cib taal, ba mu ñor. Ci kaw loolu ñu def móol ya doji tabax, taqalee ko koltaar, "
GN11_4,002_011_004,GEN,11,4,4,"daldi ne: Ayca nu tabax ab dëkk bu taax ma bëtt asamaan; kon dinanu am woy, te dunu tasaaroo ci kaw suuf. "
GN11_5,002_011_005,GEN,11,5,5,"Ba ñu noppee Aji Sax ji wàcc, xoolsi dëkk bi ak taax, mi doom aadama yi tabax. "
GN11_6,002_011_006,GEN,11,6,6,"Aji Sax ji da ne: Su ñu tàmbalee nii, di menn mbooloo te bokk wenn làkk, kon dara dootu leen të. "
GN11_7,002_011_007,GEN,11,7,7,"Ayca nu wàcc, safaan seen làkk, ba dootuñu déggoo. "
GN11_8,002_011_008,GEN,11,8,8,"Ba loolu amee Aji Sax ji jële leen foofa, tasaare leen ci kaw suuf sépp, ñu yemale fa dëkk ba ñu doon tabax. "
GN11_9,002_011_009,GEN,11,9,9,"Looloo tax ñu tudde dëkk ba Babel (mu firi Safaan), ndax foofa la Aji Sax ji safaane làkku àddina sépp, mu jaxasoo, te fa la leen tasaaree ci kaw suuf sépp. "
GN11_10,002_011_010,GEN,11,10,10,"Askanu Sem mooy lii. Sem am na téeméeri at, doora jur Arpagsàdd, fekk na mbënn ma wees, ba mu am ñaari at. "
GN11_11,002_011_011,GEN,11,11,11,"Arpagsàdd juddu na, Sem dundaat juróomi téeméeri at (500), juraat ay doom yu góor ak yu jigéen. "
GN11_12,002_011_012,GEN,11,12,12,"Arpagsàdd am fanweeri at ak juróom, jur Sela. "
GN11_13,002_011_013,GEN,11,13,13,"Sela juddu na, Arpagsàdd dundaat ñeenti téeméeri at ak ñett (403), juraat ay doom yu góor ak yu jigéen. "
GN11_14,002_011_014,GEN,11,14,14,"Sela am fanweeri at, jur Eber. "
GN11_15,002_011_015,GEN,11,15,15,"Eber juddu na, Sela dundaat ñeenti téeméeri at ak ñett (403), juraat ay doom yu góor ak yu jigéen. "
GN11_16,002_011_016,GEN,11,16,16,"Eber am fanweeri at ak ñeent, jur Peleg. "
GN11_17,002_011_017,GEN,11,17,17,"Peleg juddu na, Eber dundaat ñeenti téeméeri at ak fanweer (430), juraat ay doom yu góor ak yu jigéen. "
GN11_18,002_011_018,GEN,11,18,18,"Peleg am fanweeri at, jur Rew. "
GN11_19,002_011_019,GEN,11,19,19,"Rew juddu na, Peleg dundaat ñaar téeméeri at ak juróom ñeent (209), juraat ay doom yu góor ak yu jigéen. "
GN11_20,002_011_020,GEN,11,20,20,"Rew am fanweeri at ak ñaar, jur Serug. "
GN11_21,002_011_021,GEN,11,21,21,"Serug juddu na, Rew dundaat ñaar téeméeri at ak juróom ñaar (207), juraat ay doom yu góor ak yu jigéen. "
GN11_22,002_011_022,GEN,11,22,22,"Serug am fanweeri at, jur Naxor. "
GN11_23,002_011_023,GEN,11,23,23,"Naxor juddu na, Serug dundaat ñaar téeméeri at, juraat ay doom yu góor ak yu jigéen. "
GN11_24,002_011_024,GEN,11,24,24,"Naxor am ñaar fukki at ak juróom ñeent, jur Teraa. "
GN11_25,002_011_025,GEN,11,25,25,"Teraa gane na àddina, Naxor dundaat téeméeri at ak fukk ak juróom ñeent (119), juraat ay doom yu góor ak yu jigéen. "
GN11_26,002_011_026,GEN,11,26,26,"Gannaaw ba Teraa amee juróom ñaar fukki at, am na Ibraam ak Naxor ak Aran. "
GN11_27,002_011_027,GEN,11,27,27,Askanu Teraa mooy lii. Teraa mooy baayu Ibraam ak Naxor ak Aran. Aran mooy baayu Lóot. 
GN11_28,002_011_028,GEN,11,28,28,"Gannaaw loolu Aran faatu na lu jiitu faatug baayam Teraa, ca réew ma mu juddoo, di Ur, dëkku Kaldeen ña. "
GN11_29,002_011_029,GEN,11,29,29,"Ibraam ak Naxor jël nañu ay soxna; soxnas Ibraam tudd Sarayi, soxnas Naxor di Milka. Milka moomu, moom ak rakkam ju jigéen Yiska, Aran ay seen baay. "
GN11_30,002_011_030,GEN,11,30,30,Sarayi moomu masuloona am doom te it manu ko woona am. 
GN11_31,002_011_031,GEN,11,31,31,"Mu am bés Teraa ànd ak doomam Ibraam ak sëtam Lóot, mi Aran di baayam, ak Sarayi, soxnas Ibraam. Ñu bokk jóge Ur gu Kaldeen ña, jëm réewu Kanaan. Ba ñu demee ba Karan, daldi fay sanc. "
GN11_32,002_011_032,GEN,11,32,32,"Teraa dund na ñaar téeméeri at ak juróom (205), doora génn àddina, ñu denc ko Karan. "
GN12_1,002_012_001,GEN,12,1,1,"Aji Sax ji moo waxoon Ibraam, ne ko: Jógeel sam réew, jóge ci say bokk ak sa kër baay, te nga dem ca réew mi ma lay won, "
GN12_2,002_012_002,GEN,12,2,2,"ma def la ngay cosaanal xeet wu yaa, barkeel la, màggal sa tur, ngay buntu barke; "
GN12_3,002_012_003,GEN,12,3,3,"ku la ñaanal barke, ma barkeel, ku la móolu it, ma alag, te xeeti àddina sépp, ci yaw lañuy barkeele. "
GN12_4,002_012_004,GEN,12,4,4,"Ibraam daldi dem, na ko ko Aji Sax ji waxe woon, Lóot topp ca. Ba Ibraam di jóge Karan, booba am na juróom ñaar fukki at ak juróom (75). "
GN12_5,002_012_005,GEN,12,5,5,"Ibraam ànd ak soxnaam Sarayi ak Lóot, mi muy baay bu ndaw ci moom. Mu yóbbaale nag alal, ja mu dajale jépp, ak jaam, ya mu jënde Karan. Ñu jóge fa, jublu réewu Kanaan. "
GN12_6,002_012_006,GEN,12,6,6,"Ba ñu agsee Kanaan, Ibraam dafa jàll ca biir réew ma, ba àgg bérab bu sell, ba féete ak Sikem, ca garab gu mag, ga ñuy wooye More. Booba fekk na waa Kanaan a nga woon ca réew ma. "
GN12_7,002_012_007,GEN,12,7,7,"Ci kaw loolu Aji Sax ji feeñu Ibraam ne ko: Sa askan wi soqikoo ci yaw laay jox réew mii. Ibraam nag daldi tabaxal Aji Sax, ji ko feeñu, ab sarxalukaay. "
GN12_8,002_012_008,GEN,12,8,8,"Gannaaw loolu mu jóge fa, jëm tund, wi féete Betel penku, samp fa xaymaam; Betel féete ko sowu, Ayi féete ko penku. Foofa itam Ibraam tabaxal na fa Aji Sax ji sarxalukaay, tudd fa Aji Sax ji, wormaal ko. "
GN12_9,002_012_009,GEN,12,9,9,"Ibraam bàyyikooti fa, aw yoonam, jublu àllub Negew. "
GN12_10,002_012_010,GEN,12,10,10,"Ca jamono jooja xiif a amoon ca réew ma, ba tax Ibraam dem réewum Misra, toogi fa, ndax xiif bu metti la woon. "
GN12_11,002_012_011,GEN,12,11,11,"Naka lay jub Misra, daldi ne soxnaam Sarayi: Déglu ma, xam naa ne ku rafet nga. "
GN12_12,002_012_012,GEN,12,12,12,"Bu la waa Misra gisee, dinañu ne sama soxna nga. Te dinañu ma rey, nga des. "
GN12_13,002_012_013,GEN,12,13,13,"Kon nag ngalla waxal ne sama jigéen nga, ba tax ma am jàmm; su ko defee dees na ma bàyyi, ma dund, te di la ko gërëme. "
GN12_14,002_012_014,GEN,12,14,14,"Ba Ibraam àggee Misra, waa Misra gis ne jigéen ji mu àndal rafet na lool. "
GN12_15,002_012_015,GEN,12,15,15,"Jaraafi Firawna itam gis ko, di ko kañ ca Firawna ndax taar ba, ñu daldi ko yóbbu ca kër Firawna. "
GN12_16,002_012_016,GEN,12,16,16,"Firawna nag topptoo Ibraam bu baax ndax moom, ñu may ko ay gàtt ak ay nag, ay mbaam yu góor, ak ay jaam yu góor ak yu jigéen, ak ay mbaam yu jigéen aki giléem. "
GN12_17,002_012_017,GEN,12,17,17,"Teewul Aji Sax ji wàcce ca Firawna ak waa këram jàngoro yu metti ndax Sarayi, soxnas Ibraam. "
GN12_18,002_012_018,GEN,12,18,18,Firawna woolu Ibraam ne ko: Li nga ma def nag? Lu tax waxoo ma ne kii sa soxna la? 
GN12_19,002_012_019,GEN,12,19,19,"Lu tax nga ne sa jigéen la, ba tax ma jël ko, bëgg koo def sama jabar? Ayca, sa jabar a ngoog, fabal te ne mott! "
GN12_20,002_012_020,GEN,12,20,20,"Naka la Firawna wax loolu ba noppi, daldi sant ay dagam, ñu génne Ibraam réew ma, moom ak soxnaam ak alalam jépp. "
GN13_1,002_013_001,GEN,13,1,1,"Bi loolu amee Ibraam dafa jóge Misra, moom ak soxnaam, yóbbaale alalam jépp, daldi dem ca àllub Negew, Lóot topp ca. "
GN13_2,002_013_002,GEN,13,2,2,"Ibraam nag amoon alal ju bare diggante jur, xaalis ak wurus. "
GN13_3,002_013_003,GEN,13,3,3,"Gannaaw loolu mu awati yoonam, jóge àllub Negew, jëm dëkk ba ñu naa Betel, dem ba àgg ca bérab, ba mu jëkkoona samp xaymaam, ci diggante Betel ak Ayi, "
GN13_4,002_013_004,GEN,13,4,4,"fa mu tabaxoon ab sarxalukaay. Ibraam nag tudd fa Aji Sax ji, wormaal ko. "
GN13_5,002_013_005,GEN,13,5,5,"Ci biir loolu Lóot, mi mu àndal, moom it yor jur gu gudd ak gu gàtt aki xayma, "
GN13_6,002_013_006,GEN,13,6,6,"ba tax xajatuñu ca réew ma, ndax seen alal dafa bare, ba manatuñu faa bokk dëkk. "
GN13_7,002_013_007,GEN,13,7,7,Loolu tax sàmmi Ibraam ak sàmmi Lóot di jote. Rax ci dolli Kanaaneen ñi ak Periseen ñi ña nga woon ca réew ma. 
GN13_8,002_013_008,GEN,13,8,8,"Ba loolu amee Ibraam da ne Lóot: Waay waay, bu xuloo am sama digganteek yaw mbaa say sàmm ak samay sàmm. Xanaa dunuy bokk nag? "
GN13_9,002_013_009,GEN,13,9,9,"Xanaa àll bi newul yàmblaŋ ngay gis? Nan teqlikoo, kay; boo demee càmmoñ, ma dem ndijoor; boo demee ndijoor, ma dem càmmoñ. "
GN13_10,002_013_010,GEN,13,10,10,"Ba mu waxee ba noppi, Lóot dafa xool, gis joor, gi wër dexu Yurdan gépp, màndi ndox. Ndax laata Aji Sax jiy tas dëkk yu ñuy wax Sodom ak Gomor, àll bi jëm Sowar dafa naatoon, ni réewum Misra naate, ba faf mel ni toolub Aji Sax ja. "
